Timestamp,Open,High,Low,Close,Volume,VolumeCurrency,VolumeCurrencyQuote,Confirm
2023-11-11 03:21:00,37090,37103,37081.6,37100.2,9.37684649,347815.365438494,347815.365438494,1
2023-11-11 03:22:00,37100.1,37103.9,37085,37085,0.47825899,17738.626411242,17738.626411242,1
2023-11-11 03:23:00,37085,37104,37085,37102,1.50296053,55754.222984988,55754.222984988,1
2023-11-11 03:24:00,37100.4,37103.8,37095.5,37095.8,3.82769691,141993.542079973,141993.542079973,1
2023-11-11 03:25:00,37097.2,37105.5,37087.9,37089.3,0.55760184,20686.152999295,20686.152999295,1
2023-11-11 03:26:00,37091.7,37107.9,37087,37103,1.15217882,42749.635992914,42749.635992914,1
2023-11-11 03:27:00,37103,37110,37088.3,37110,0.85896832,31864.473964181,31864.473964181,1
2023-11-11 03:28:00,37110,37111.8,37086.1,37086.2,2.23998346,83104.347130411,83104.347130411,1
2023-11-11 03:29:00,37089.3,37098.8,37089.3,37093.5,1.66126027,61627.083188206,61627.083188206,1
2023-11-11 03:30:00,37092.1,37097.6,37079.3,37082.4,3.23630867,120023.10473243,120023.10473243,1
2023-11-11 03:31:00,37082.4,37107.9,37082.4,37106,1.56258362,57959.749482619,57959.749482619,1
2023-11-11 03:32:00,37103.9,37106,37082,37085.1,0.7371707,27342.287405757,27342.287405757,1
2023-11-11 03:33:00,37085.1,37085.4,37070,37072.9,2.67192225,99059.205227013,99059.205227013,1
2023-11-11 03:34:00,37073,37080,37054.8,37056.1,2.77572868,102901.39691954,102901.39691954,1
2023-11-11 03:35:00,37056.1,37067.1,37040,37064.5,5.02798765,186298.094160484,186298.094160484,1
2023-11-11 03:36:00,37064.5,37064.6,37044.4,37052.9,12.75083454,472442.296234585,472442.296234585,1
2023-11-11 03:37:00,37053,37067.9,37051.3,37067.1,2.27734717,84394.481823826,84394.481823826,1
2023-11-11 03:38:00,37067.8,37079.4,37066.7,37079.3,0.49655992,18408.414755286,18408.414755286,1
2023-11-11 03:39:00,37081.6,37096.2,37077.6,37094,0.98176737,36409.370798385,36409.370798385,1
2023-11-11 03:40:00,37093.9,37099.9,37086,37090,1.24680527,46246.509750458,46246.509750458,1
2023-11-11 03:41:00,37089.5,37099.9,37084.1,37097.8,3.60939553,133892.163238905,133892.163238905,1
2023-11-11 03:42:00,37097.8,37120.1,37097.8,37108.9,15.9545255,592125.989564663,592125.989564663,1
2023-11-11 03:43:00,37108.9,37121.9,37104.8,37109.5,1.85317882,68773.649536535,68773.649536535,1
2023-11-11 03:44:00,37109.6,37113.1,37097.9,37097.9,0.88375677,32793.673233225,32793.673233225,1
2023-11-11 03:45:00,37098,37102,37073,37073,0.69221712,25673.689256724,25673.689256724,1
2023-11-11 03:46:00,37073,37077.3,37058.4,37077.2,2.4094626,89310.910490149,89310.910490149,1
2023-11-11 03:47:00,37077.2,37087.1,37066.9,37069.3,1.50811851,55919.299296873,55919.299296873,1
2023-11-11 03:48:00,37069.3,37079.9,37068.2,37076.1,1.12700471,41784.028609172,41784.028609172,1
2023-11-11 03:49:00,37076.8,37079.6,37063.1,37063.1,0.82707579,30662.735922141,30662.735922141,1
2023-11-11 03:50:00,37067.8,37067.8,37054.7,37063.5,4.46204766,165364.734274044,165364.734274044,1
2023-11-11 03:51:00,37063.5,37072,37050,37050.1,1.41916648,52594.762580414,52594.762580414,1
2023-11-11 03:52:00,37050.1,37060.7,37040,37060.7,1.5553763,57620.155392138,57620.155392138,1
2023-11-11 03:53:00,37061.7,37063.1,37048,37051.8,1.5719951,58250.967927012,58250.967927012,1
2023-11-11 03:54:00,37051.8,37054.5,37040,37040.1,1.22023272,45203.808431521,45203.808431521,1
2023-11-11 03:55:00,37040.1,37051.5,37030.3,37032.2,1.7560848,65044.363373621,65044.363373621,1
2023-11-11 03:56:00,37032.3,37058,37032.3,37050,0.84561403,31323.881659673,31323.881659673,1
2023-11-11 03:57:00,37050,37050.4,37035.8,37046,1.63619096,60615.531629198,60615.531629198,1
2023-11-11 03:58:00,37046,37050,37036.9,37041.9,0.58709972,21748.373890347,21748.373890347,1
2023-11-11 03:59:00,37041.8,37043.4,37039.1,37041.1,0.98228906,36385.034107621,36385.034107621,1
2023-11-11 04:00:00,37041.8,37050,37027.9,37049.4,1.65344649,61237.012380591,61237.012380591,1
2023-11-11 04:01:00,37049.4,37050.7,37041.5,37049.6,1.11412544,41275.020093368,41275.020093368,1
2023-11-11 04:02:00,37049.9,37049.9,37030,37030,1.48312135,54934.223084864,54934.223084864,1
2023-11-11 04:03:00,37032.3,37032.3,37007.1,37010.3,7.62004577,282085.534486162,282085.534486162,1
2023-11-11 04:04:00,37010.3,37041.6,37001,37041.6,3.90763645,144636.959325592,144636.959325592,1
2023-11-11 04:05:00,37041.6,37053,37031.8,37053,1.9461382,72092.690181777,72092.690181777,1
2023-11-11 04:06:00,37053,37071.9,37052.3,37071.9,2.09538812,77653.151987728,77653.151987728,1
2023-11-11 04:07:00,37071.9,37073.9,37065.4,37068.8,0.24971424,9256.81597756,9256.81597756,1
2023-11-11 04:08:00,37067,37072,37064.9,37070.6,0.92497029,34286.883038475,34286.883038475,1
2023-11-11 04:09:00,37070.6,37079.9,37070.6,37079.7,1.0023184,37161.390382631,37161.390382631,1
2023-11-11 04:10:00,37079.8,37084,37065.3,37069.9,1.22417239,45388.45250473,45388.45250473,1
2023-11-11 04:11:00,37072,37079.7,37072,37076.8,0.53717838,19916.888208829,19916.888208829,1
2023-11-11 04:12:00,37077.7,37080,37060.3,37066,0.76279343,28280.722601346,28280.722601346,1
2023-11-11 04:13:00,37063.5,37073.6,37062.2,37071.3,0.32172311,11926.077602408,11926.077602408,1
2023-11-11 04:14:00,37071.8,37077.3,37067.3,37067.3,0.35521706,13168.891375267,13168.891375267,1
2023-11-11 04:15:00,37067.9,37080,37067.9,37080,1.89656514,70313.868341085,70313.868341085,1
2023-11-11 04:16:00,37080,37080,37062.3,37062.3,1.38147828,51215.371283123,51215.371283123,1
2023-11-11 04:17:00,37062.1,37069.5,37054.2,37069.4,0.40294318,14933.634961819,14933.634961819,1
2023-11-11 04:18:00,37068,37068,37051.7,37053,0.63314041,23461.659447767,23461.659447767,1
2023-11-11 04:19:00,37052.9,37052.9,37036.7,37044,2.54314256,94203.635303855,94203.635303855,1
2023-11-11 04:20:00,37040.5,37040.5,37017.1,37017.1,1.68503899,62401.332777176,62401.332777176,1
2023-11-11 04:21:00,37018,37021.9,37000.2,37000.2,1.03468116,38289.705154017,38289.705154017,1
2023-11-11 04:22:00,37000,37028,36990.9,37017.3,3.61838975,133891.276925425,133891.276925425,1
2023-11-11 04:23:00,37017.3,37028,37008,37008,1.56157531,57814.121362158,57814.121362158,1
2023-11-11 04:24:00,37007.8,37008.8,36988.6,36988.6,5.43816815,201206.945121115,201206.945121115,1
2023-11-11 04:25:00,36988.7,36989.8,36953,36969.5,13.87637524,513037.62638977,513037.62638977,1
2023-11-11 04:26:00,36969.5,36987.8,36955.1,36968.2,3.92563344,145154.855790647,145154.855790647,1
2023-11-11 04:27:00,36968.2,36974.5,36931.2,36959.8,12.02684911,444373.090466074,444373.090466074,1
2023-11-11 04:28:00,36959.8,36973.8,36947.9,36972.8,4.74216516,175253.734486097,175253.734486097,1
2023-11-11 04:29:00,36972.7,36972.7,36922,36943.8,4.01489243,148311.732261547,148311.732261547,1
2023-11-11 04:30:00,36943.8,36976,36939.8,36957.2,6.01582655,222342.368303724,222342.368303724,1
2023-11-11 04:31:00,36957.3,36964.8,36928.2,36942.5,5.83463837,215527.846365808,215527.846365808,1
2023-11-11 04:32:00,36942.5,37003,36939.4,36997.3,6.43402833,237890.333673023,237890.333673023,1
2023-11-11 04:33:00,36997.3,37003,36968,36973.9,0.57977588,21447.513489996,21447.513489996,1
2023-11-11 04:34:00,36977.7,36998,36977.2,36994.3,1.45810021,53932.767847754,53932.767847754,1
2023-11-11 04:35:00,36994.3,37021.9,36994.3,37020.8,1.15296897,42667.446920996,42667.446920996,1
2023-11-11 04:36:00,37022.2,37040.3,37014,37040.3,2.16942188,80328.149451508,80328.149451508,1
2023-11-11 04:37:00,37040.2,37046.1,37033.8,37044.8,1.90673935,70623.952157686,70623.952157686,1
2023-11-11 04:38:00,37046,37052.6,37035,37050.8,1.70813164,63278.238000505,63278.238000505,1
2023-11-11 04:39:00,37050.8,37064.6,37042.7,37062.1,1.71082606,63388.952078728,63388.952078728,1
2023-11-11 04:40:00,37060.3,37061.6,37047.9,37052.4,1.94577898,72099.680263088,72099.680263088,1
2023-11-11 04:41:00,37050.9,37064.6,37044.6,37061.1,4.17210854,154596.853897531,154596.853897531,1
2023-11-11 04:42:00,37062.9,37074.3,37056.7,37058.1,2.60748157,96651.283179956,96651.283179956,1
2023-11-11 04:43:00,37058,37065,37039.8,37039.8,3.8596103,143028.923077787,143028.923077787,1
2023-11-11 04:44:00,37034.8,37049.3,37034.4,37038.1,1.86000795,68897.570035477,68897.570035477,1
2023-11-11 04:45:00,37038,37069.7,37035.9,37063.4,1.65900278,61483.617487374,61483.617487374,1
2023-11-11 04:46:00,37060,37065.8,37042.2,37044,0.65804468,24384.549088896,24384.549088896,1
2023-11-11 04:47:00,37045.9,37046,37037.8,37037.8,2.38506487,88349.659653072,88349.659653072,1
2023-11-11 04:48:00,37039.3,37041.7,37033.3,37038.2,6.94459284,257216.067092168,257216.067092168,1
2023-11-11 04:49:00,37041.2,37049.8,37020,37020,3.40345928,126058.418714237,126058.418714237,1
2023-11-11 04:50:00,37021,37051.3,37021,37032.6,1.33564578,49459.994246183,49459.994246183,1
2023-11-11 04:51:00,37034.6,37048.3,37034.5,37042.6,6.03524567,223549.725511549,223549.725511549,1
2023-11-11 04:52:00,37042.6,37054,37040.1,37042.5,2.72590045,100984.783598239,100984.783598239,1
2023-11-11 04:53:00,37042.1,37063.9,37042.1,37063.8,1.11296465,41242.481296719,41242.481296719,1
2023-11-11 04:54:00,37063.8,37068,37058.7,37067.9,2.57312667,95364.161044209,95364.161044209,1
2023-11-11 04:55:00,37069.4,37071.9,37058.2,37070.7,1.26886437,47032.370594286,47032.370594286,1
2023-11-11 04:56:00,37070.7,37074.7,37055.8,37068,3.77799272,140033.54287095,140033.54287095,1
2023-11-11 04:57:00,37064,37078.9,37064,37078.8,0.56803143,21058.829091544,21058.829091544,1
2023-11-11 04:58:00,37079.3,37084.5,37069.8,37072,6.81529425,252703.298082823,252703.298082823,1
2023-11-11 04:59:00,37071.9,37075.1,37062.1,37062.1,1.00554497,37273.95156337,37273.95156337,1
2023-11-11 05:00:00,37062.1,37062.2,37040,37040,2.41745607,89589.931639565,89589.931639565,1
2023-11-11 05:01:00,37040.1,37072.5,37034.3,37072,3.20737534,118814.330539832,118814.330539832,1
2023-11-11 05:02:00,37072,37080,37067.9,37072.5,1.310593,48589.795237191,48589.795237191,1
2023-11-11 05:03:00,37070.1,37089.3,37070.1,37076.9,2.80332286,103942.222556595,103942.222556595,1
2023-11-11 05:04:00,37079.3,37089.5,37074.6,37079.8,2.01290074,74643.174748548,74643.174748548,1
2023-11-11 05:05:00,37081.6,37098,37081.6,37096.9,16.56000632,614223.480813988,614223.480813988,1
2023-11-11 05:06:00,37096.9,37098,37074.5,37074.5,1.96298565,72810.81643899,72810.81643899,1
2023-11-11 05:07:00,37074.6,37093.2,37062.3,37090.1,4.36197488,161768.242342013,161768.242342013,1
2023-11-11 05:08:00,37090,37091.7,37074.1,37088.6,3.90121023,144684.97775119,144684.97775119,1
2023-11-11 05:09:00,37086,37090,37075.2,37076.5,0.48752825,18079.744390136,18079.744390136,1
2023-11-11 05:10:00,37079.3,37083.8,37074.6,37081.9,1.58176888,58646.559694213,58646.559694213,1
2023-11-11 05:11:00,37082,37088,37072.6,37080.7,2.32630585,86259.008280678,86259.008280678,1
2023-11-11 05:12:00,37080.7,37080.8,37072.6,37072.7,2.43513445,90291.053030341,90291.053030341,1
2023-11-11 05:13:00,37075.6,37093.3,37075.5,37093.3,1.13225622,41987.408477075,41987.408477075,1
2023-11-11 05:14:00,37093.2,37100,37091.4,37091.5,2.214654,82154.295462724,82154.295462724,1
2023-11-11 05:15:00,37091.5,37096,37086.9,37090.8,2.65157401,98347.684792512,98347.684792512,1
2023-11-11 05:16:00,37086.2,37089.9,37072.1,37072.1,9.95529137,369183.668283723,369183.668283723,1
2023-11-11 05:17:00,37072.1,37083.3,37068.6,37077.2,3.03795122,112634.771101752,112634.771101752,1
2023-11-11 05:18:00,37077.2,37077.2,37068.7,37068.8,2.7920488,103517.252199871,103517.252199871,1
2023-11-11 05:19:00,37068.8,37085.8,37068.8,37076.7,1.7902366,66381.084207395,66381.084207395,1
2023-11-11 05:20:00,37079.5,37093.8,37079.5,37093.5,0.92847183,34429.618343063,34429.618343063,1
2023-11-11 05:21:00,37090.7,37095.9,37090,37093.5,0.95853418,35553.250253106,35553.250253106,1
2023-11-11 05:22:00,37093.9,37100,37093.8,37100,0.29904916,11093.77027119,11093.77027119,1
2023-11-11 05:23:00,37100,37108,37099.9,37107.8,4.01493481,148978.228256739,148978.228256739,1
2023-11-11 05:24:00,37107.9,37128.2,37107.3,37124.6,11.05560667,410412.450085222,410412.450085222,1
2023-11-11 05:25:00,37124.6,37126.9,37112.8,37112.8,3.81787565,141720.854043289,141720.854043289,1
2023-11-11 05:26:00,37112.7,37112.7,37105.9,37108.3,1.64485798,61037.522109636,61037.522109636,1
2023-11-11 05:27:00,37108.2,37113.8,37106,37113.6,0.41656154,15458.200123929,15458.200123929,1
2023-11-11 05:28:00,37113.6,37122.8,37113.6,37118.9,0.56303672,20898.424025235,20898.424025235,1
2023-11-11 05:29:00,37118.9,37118.9,37108.5,37118.4,6.77651828,251511.174144746,251511.174144746,1
2023-11-11 05:30:00,37118.4,37122.7,37108,37108.2,1.39583826,51809.594112509,51809.594112509,1
2023-11-11 05:31:00,37109.9,37122.8,37107.3,37120.1,2.88510098,107070.700709371,107070.700709371,1
2023-11-11 05:32:00,37120.2,37120.2,37114.7,37119.7,1.20070106,44566.627456781,44566.627456781,1
2023-11-11 05:33:00,37119.7,37119.7,37109,37113.9,0.52795736,19594.758705122,19594.758705122,1
2023-11-11 05:34:00,37110.7,37120,37110.7,37118,1.09534014,40656.45568316,40656.45568316,1
2023-11-11 05:35:00,37119.6,37128.9,37110.1,37110.1,6.44271092,239143.477119072,239143.477119072,1
2023-11-11 05:36:00,37110.1,37110.1,37102.2,37105.8,2.02018161,74965.858199075,74965.858199075,1
2023-11-11 05:37:00,37105.8,37107.9,37097,37105.4,0.62425307,23161.593206429,23161.593206429,1
2023-11-11 05:38:00,37107,37109.7,37106.1,37107.1,0.20235647,7509.182684752,7509.182684752,1
2023-11-11 05:39:00,37107.1,37109.8,37105.1,37108.2,4.3506796,161444.419141515,161444.419141515,1
2023-11-11 05:40:00,37109.8,37115.3,37106,37107.3,3.07165379,113985.629773214,113985.629773214,1
2023-11-11 05:41:00,37107.2,37109.7,37103,37103,1.88824375,70068.279040803,70068.279040803,1
2023-11-11 05:42:00,37103,37103.1,37071.3,37075.4,10.05296132,372856.152842847,372856.152842847,1
2023-11-11 05:43:00,37075.4,37078.9,37062.3,37062.3,0.84602078,31365.136081664,31365.136081664,1
2023-11-11 05:44:00,37062,37068.4,37062,37068.3,0.85439759,31667.962683064,31667.962683064,1
2023-11-11 05:45:00,37068.3,37076,37064.1,37064.2,1.08963134,40392.981568908,40392.981568908,1
2023-11-11 05:46:00,37065.4,37080.7,37064.2,37080,2.20129486,81621.118235822,81621.118235822,1
2023-11-11 05:47:00,37080,37095.6,37074.3,37095.6,8.00364385,296787.223967076,296787.223967076,1
2023-11-11 05:48:00,37095.5,37099.9,37090.9,37099.1,2.13418572,79169.138852651,79169.138852651,1
2023-11-11 05:49:00,37099.9,37103.3,37098.9,37099.3,1.59772355,59276.464194176,59276.464194176,1
2023-11-11 05:50:00,37098.9,37101.3,37095.2,37098,0.46112039,17106.654077911,17106.654077911,1
2023-11-11 05:51:00,37097.9,37099.9,37097.9,37099.9,0.8909316,33051.778349099,33051.778349099,1
2023-11-11 05:52:00,37104,37104,37080.2,37080.2,3.67433987,136312.479161124,136312.479161124,1
2023-11-11 05:53:00,37080.9,37087.3,37076.4,37086.1,12.39513183,459624.219898262,459624.219898262,1
2023-11-11 05:54:00,37086.1,37089.9,37086,37086.2,0.80010186,29674.899188447,29674.899188447,1
2023-11-11 05:55:00,37086.2,37086.2,37073,37077.3,14.40230148,534012.234720222,534012.234720222,1
2023-11-11 05:56:00,37078.1,37089.7,37077.4,37087.7,5.28841984,196106.402602519,196106.402602519,1
2023-11-11 05:57:00,37087.9,37088,37078.1,37080.9,2.37312133,87999.984397399,87999.984397399,1
2023-11-11 05:58:00,37081,37081.5,37063.9,37070.7,17.38994824,644646.065189501,644646.065189501,1
2023-11-11 05:59:00,37069.3,37080,37064.1,37076.1,8.30373482,307851.292789212,307851.292789212,1
2023-11-11 06:00:00,37076.1,37080.1,37070,37078,4.93753849,183067.044598815,183067.044598815,1
2023-11-11 06:01:00,37078,37088.9,37078,37087.9,2.10004024,77882.041345435,77882.041345435,1
2023-11-11 06:02:00,37087.8,37087.8,37076,37080.1,8.55044377,317035.727070958,317035.727070958,1
2023-11-11 06:03:00,37080,37080.1,37074.4,37075.1,3.08656312,114441.777550015,114441.777550015,1
2023-11-11 06:04:00,37076.2,37076.2,37056.4,37060,6.04136615,223929.924268359,223929.924268359,1
2023-11-11 06:05:00,37055.8,37077.9,37055.7,37074.3,6.37214806,236158.446765279,236158.446765279,1
2023-11-11 06:06:00,37075.4,37075.9,37060,37060,6.33034548,234644.758247573,234644.758247573,1
2023-11-11 06:07:00,37060.1,37061.2,37047.6,37047.6,5.99489818,222157.978137771,222157.978137771,1
2023-11-11 06:08:00,37047.5,37047.8,37038.2,37040,0.74660154,27657.051445448,27657.051445448,1
2023-11-11 06:09:00,37038.3,37038.3,37030,37035.7,1.9730297,73068.713404078,73068.713404078,1
2023-11-11 06:10:00,37035.7,37035.8,37027.9,37031.9,2.88614134,106882.250101947,106882.250101947,1
2023-11-11 06:11:00,37031.9,37046.4,37031.9,37043.6,1.91814925,71043.905161713,71043.905161713,1
2023-11-11 06:12:00,37044,37055.6,37044,37054,0.30166138,11177.251221863,11177.251221863,1
2023-11-11 06:13:00,37054,37054,37028.1,37028.1,2.07767296,76968.388707752,76968.388707752,1
2023-11-11 06:14:00,37028.1,37031.8,37027.2,37027.3,0.34018158,12596.157202338,12596.157202338,1
2023-11-11 06:15:00,37027.3,37043.8,37027.3,37043.8,1.86243077,68974.238053223,68974.238053223,1
2023-11-11 06:16:00,37043.7,37043.7,37002,37011.9,8.2078445,303889.479130302,303889.479130302,1
2023-11-11 06:17:00,37015,37025.5,37008.1,37008.1,1.17100694,43348.915311842,43348.915311842,1
2023-11-11 06:18:00,37008.1,37019.8,37006.2,37019.7,1.06151042,39293.181433421,39293.181433421,1
2023-11-11 06:19:00,37019.8,37019.8,37004.1,37006.2,1.02515612,37949.485632526,37949.485632526,1
2023-11-11 06:20:00,37006.2,37007.1,37000,37000.1,2.151811,79623.261037053,79623.261037053,1
2023-11-11 06:21:00,37000,37009.5,37000,37009.5,1.72685311,63898.590960569,63898.590960569,1
2023-11-11 06:22:00,37009.5,37033.8,37009.5,37033.8,2.37223599,87825.269415993,87825.269415993,1
2023-11-11 06:23:00,37032.2,37035.9,37029.4,37035.7,1.1608596,42991.51047353,42991.51047353,1
2023-11-11 06:24:00,37035.8,37049.9,37035.8,37047.9,1.03528555,38349.570831486,38349.570831486,1
2023-11-11 06:25:00,37047.9,37053,37047.9,37050.3,0.20635142,7645.677944221,7645.677944221,1
2023-11-11 06:26:00,37050.3,37061.9,37050.2,37061.8,1.10303775,40876.073570071,40876.073570071,1
2023-11-11 06:27:00,37061.8,37070.1,37061.8,37066.1,3.29418535,122107.221512557,122107.221512557,1
2023-11-11 06:28:00,37064.5,37071.9,37060.8,37071.8,4.26709772,158151.894469728,158151.894469728,1
2023-11-11 06:29:00,37071.8,37071.8,37062.1,37065.3,1.05873167,39241.282517771,39241.282517771,1
2023-11-11 06:30:00,37065.9,37079.8,37058.2,37079.8,2.86289163,106099.638522686,106099.638522686,1
2023-11-11 06:31:00,37079.9,37088.8,37079.9,37088.8,0.90976442,33737.654321865,33737.654321865,1
2023-11-11 06:32:00,37088.8,37093.8,37084,37093.7,2.09510904,77702.901782438,77702.901782438,1
2023-11-11 06:33:00,37093.7,37094.8,37088.7,37092.8,5.71307369,211902.685460637,211902.685460637,1
2023-11-11 06:34:00,37088.7,37088.8,37065.2,37073.2,1.45785786,54058.83821469,54058.83821469,1
2023-11-11 06:35:00,37073.2,37073.2,37062.4,37071.7,1.99041284,73788.170497412,73788.170497412,1
2023-11-11 06:36:00,37071.7,37091.9,37071.7,37091.9,1.18546369,43960.081973617,43960.081973617,1
2023-11-11 06:37:00,37091.9,37091.9,37080.3,37083.1,0.66077768,24506.403862502,24506.403862502,1
2023-11-11 06:38:00,37082.6,37089.9,37082.6,37089.9,3.66768568,136016.38494622,136016.38494622,1
2023-11-11 06:39:00,37089.3,37093.7,37086,37093.4,0.52315082,19404.428659317,19404.428659317,1
2023-11-11 06:40:00,37093.4,37109.9,37086.1,37104.1,5.78492971,214587.653377997,214587.653377997,1
2023-11-11 06:41:00,37104,37118,37096.4,37117.9,1.20889694,44863.881613381,44863.881613381,1
2023-11-11 06:42:00,37118,37129.5,37116.2,37116.2,1.90335904,70659.272618315,70659.272618315,1
2023-11-11 06:43:00,37116.1,37117.9,37113,37116.5,1.31531523,48819.195808432,48819.195808432,1
2023-11-11 06:44:00,37113.9,37121.9,37113.9,37117.3,0.37007599,13736.379629739,13736.379629739,1
2023-11-11 06:45:00,37117.3,37130.3,37117.3,37120.4,1.36012558,50494.486240824,50494.486240824,1
2023-11-11 06:46:00,37118.1,37122,37118.1,37119.4,0.45377563,16843.72134784,16843.72134784,1
2023-11-11 06:47:00,37119.3,37126,37117.1,37124.9,0.90765198,33694.32047344,33694.32047344,1
2023-11-11 06:48:00,37122.7,37122.7,37099,37099,1.35516566,50295.478576284,50295.478576284,1
2023-11-11 06:49:00,37099.1,37100,37096,37100,0.39137123,14518.821984429,14518.821984429,1
2023-11-11 06:50:00,37099.9,37099.9,37070.8,37070.8,3.92059059,145398.089426475,145398.089426475,1
2023-11-11 06:51:00,37069,37079.9,37068.9,37079.9,3.0659238,113666.933986806,113666.933986806,1
2023-11-11 06:52:00,37079.9,37092,37064.7,37092,5.04461389,187030.011110272,187030.011110272,1
2023-11-11 06:53:00,37091.9,37091.9,37082.1,37084.9,1.14913193,42613.51839309,42613.51839309,1
2023-11-11 06:54:00,37084.9,37099.7,37084.9,37096.3,0.44486768,16501.361685714,16501.361685714,1
2023-11-11 06:55:00,37096.3,37100.9,37089.6,37092,4.47696939,166088.930714863,166088.930714863,1
2023-11-11 06:56:00,37093.2,37093.2,37072,37072.1,0.99074806,36739.407265481,36739.407265481,1
2023-11-11 06:57:00,37072.1,37086,37070.9,37086,1.34029482,49695.423352636,49695.423352636,1
2023-11-11 06:58:00,37085.9,37086,37078.7,37078.7,0.21969323,8147.465144148,8147.465144148,1
2023-11-11 06:59:00,37074.8,37088.1,37068.7,37088,2.18868577,81156.473226576,81156.473226576,1
2023-11-11 07:00:00,37088.1,37094.4,37086.2,37094.4,2.44653465,90738.61916176,90738.61916176,1
2023-11-11 07:01:00,37094.3,37094.3,37078,37082.9,0.43351543,16076.482806399,16076.482806399,1
2023-11-11 07:02:00,37082.9,37100,37082.9,37099.9,0.81478538,30222.399924096,30222.399924096,1
2023-11-11 07:03:00,37099.9,37099.9,37090.2,37098.3,0.96289613,35721.129057947,35721.129057947,1
2023-11-11 07:04:00,37098.3,37098.3,37090.1,37092,0.32968612,12229.5238044,12229.5238044,1
2023-11-11 07:05:00,37093.9,37105.2,37093.9,37095.7,2.9710284,110225.313132619,110225.313132619,1
2023-11-11 07:06:00,37095.6,37095.6,37070.8,37070.9,3.81893841,141608.306409644,141608.306409644,1
2023-11-11 07:07:00,37072,37079.1,37072,37076,1.06075732,39327.756812004,39327.756812004,1
2023-11-11 07:08:00,37076,37076,37068,37072,4.53155721,167985.204736511,167985.204736511,1
2023-11-11 07:09:00,37072,37072.1,37065.5,37065.5,1.48521152,55058.032684642,55058.032684642,1
2023-11-11 07:10:00,37065.5,37069.2,37065.4,37066.1,0.83543766,30967.368734701,30967.368734701,1
2023-11-11 07:11:00,37065.5,37072.5,37065.5,37069.5,2.63539403,97689.155302714,97689.155302714,1
2023-11-11 07:12:00,37069.5,37069.5,37060.1,37063.9,2.10311233,77949.078525044,77949.078525044,1
2023-11-11 07:13:00,37065,37069.5,37060,37060,0.65822447,24398.086699525,24398.086699525,1
2023-11-11 07:14:00,37060.1,37060.1,37053,37056.3,2.88197047,106803.948248513,106803.948248513,1
2023-11-11 07:15:00,37056.7,37063,37050,37063,3.68530442,136560.676019359,136560.676019359,1
2023-11-11 07:16:00,37063.1,37072.5,37030,37032,40.5697586,1503010.988035794,1503010.988035794,1
2023-11-11 07:17:00,37032,37032.1,37012.2,37023.6,7.84075209,290274.953848135,290274.953848135,1
2023-11-11 07:18:00,37023.5,37031.3,37019.1,37031.2,2.52702667,93565.50748818,93565.50748818,1
2023-11-11 07:19:00,37031.3,37039.7,37030.8,37036,4.43217977,164146.86776948,164146.86776948,1
2023-11-11 07:20:00,37035.9,37036,37032.4,37035.9,0.5570353,20630.271363068,20630.271363068,1
2023-11-11 07:21:00,37035.9,37035.9,37024.8,37031.4,1.38003811,51102.018846321,51102.018846321,1
2023-11-11 07:22:00,37031.5,37034.5,37028.3,37034.4,2.04324528,75664.160894325,75664.160894325,1
2023-11-11 07:23:00,37034.5,37049.9,37034.5,37046.2,7.26761741,269198.049771626,269198.049771626,1
2023-11-11 07:24:00,37046,37057.1,37044.1,37057.1,2.75298375,101998.845892557,101998.845892557,1
2023-11-11 07:25:00,37057.1,37061.9,37057.1,37060.5,0.43506433,16122.639946939,16122.639946939,1
2023-11-11 07:26:00,37060.5,37070,37060.5,37070,4.02321846,149131.014489897,149131.014489897,1
2023-11-11 07:27:00,37070,37070,37058.5,37069.9,3.14693532,116634.838208882,116634.838208882,1
2023-11-11 07:28:00,37069.9,37070,37059.5,37059.6,1.65892894,61487.53968401,61487.53968401,1
2023-11-11 07:29:00,37059.6,37063.8,37058.8,37063.8,2.73438095,101338.025862591,101338.025862591,1
2023-11-11 07:30:00,37063.8,37075.9,37063.8,37075.8,2.06974793,76723.692655171,76723.692655171,1
2023-11-11 07:31:00,37075.8,37077,37066.1,37075.8,2.91712604,108145.837836595,108145.837836595,1
2023-11-11 07:32:00,37075.9,37089.5,37075.8,37089.5,2.02527444,75098.52168678,75098.52168678,1
2023-11-11 07:33:00,37089.5,37093,37087.9,37091.6,2.0877277,77435.473419754,77435.473419754,1
2023-11-11 07:34:00,37091.5,37093,37091.5,37091.6,0.90807099,33682.556170282,33682.556170282,1
2023-11-11 07:35:00,37091.7,37091.7,37064.1,37067.7,5.69149398,211054.612671253,211054.612671253,1
2023-11-11 07:36:00,37067.8,37074.8,37067.7,37070,2.85574481,105865.426590349,105865.426590349,1
2023-11-11 07:37:00,37068.8,37075.9,37066.2,37074,1.43160721,53074.552899221,53074.552899221,1
2023-11-11 07:38:00,37074,37078.1,37066.3,37066.3,3.07707503,114084.394646282,114084.394646282,1
2023-11-11 07:39:00,37066.3,37066.3,37050.2,37051.3,2.24847712,83325.148135923,83325.148135923,1
2023-11-11 07:40:00,37051.4,37051.4,37036.1,37044.2,7.64962424,283393.297063991,283393.297063991,1
2023-11-11 07:41:00,37045.6,37045.6,37041.9,37041.9,2.56312232,94948.776126682,94948.776126682,1
